880	GATA1
881	GATA2
882	GATA3
883	GATA4
884	GATA5
885	GATA6
886	GBF1
887	GCK
888	GCLC
889	GDF15
890	GFAP
891	GFER
892	GFI1
893	GFI1B
894	GFPT1
895	GFRA1
896	GH1
897	GHR
898	GIT1
899	GJA1
900	GJA5
901	GJB1
902	GK
903	GLCE
904	GLI1
905	GLI2
906	GLRA1
907	GLRB
908	GLS2
909	GML
910	GMNN
911	GNAZ
912	GNL3
913	GOLGA2
914	GORASP2
915	GP6
916	GP9
917	GPA33
918	GPI
919	GPNMB
920	GPR143
921	GPR146
922	GPR156
923	GPSM2
924	GPX1
925	GRB10
926	GRB2
927	GRB7
928	GREB1
929	GRHL2
930	GRIA1
931	GRIA4
932	GRIK2
933	GRIN1
934	GRIN2A
935	GRIN2B
936	GRIN3A
937	GRK2
938	GRK3
939	GRK4
940	GRK5
941	GRK6
942	GRPR
943	GSK3A
944	GSK3B
945	GSN
946	GSTA1
947	GSTK1
948	GSTM1
949	GSTP1
950	GSTP2
951	GTF2A1
952	GTF2H2
953	GTF2I
954	GTSE1
955	GULP1
956	GYS1
957	H2AFX
958	H2AFZ
959	H3F3A
960	H3F3B
961	HABP4
962	HAMP
963	HBEGF
964	HBG1
965	HBP1
966	HCFC1
967	HCK
968	HCLS1
969	HCN2
970	HCN4
971	HDAC1
972	HDAC2
973	HDAC3
974	HDAC4
975	HDAC5
976	HDAC6
977	HDAC7
978	HDAC8
979	HEBP2
980	HELLS
981	HEMGN
982	HERC5
983	HES1
984	HEY1
985	HEY2
986	HGF
987	HGS
988	HHEX
989	HIC1
990	HIF1A
991	HIPK2
992	HIRA
993	HIST1H1B
994	HIST1H2AC
995	HIST1H2AD
996	HIST1H2AE
997	HIST1H2AG
998	HIST1H2AI
999	HIST1H2AN
1000	HIST1H2AO
1001	HIST1H2AP
1002	HIST1H2BB
1003	HIST1H3A
1004	HIST1H3B
1005	HIST1H4A
1006	HIST3H3
1007	HLA-A
1008	HLA-F
1009	HLF
1010	HLTF
1011	HMCN1
1012	HMGA1
1013	HMGA2
1014	HMGB1
1015	HMGCR
1016	HMGCS1
1017	HMGN1
1018	HMGN2
1019	HMOX1
1020	HNF1A
1021	HNF4A
1022	HNF4G
1023	HNRNPA0
1024	HNRNPA1
1025	HNRNPA2B1
1026	HNRNPC
1027	HNRNPD
1028	HNRNPK
1029	HNRNPL
1030	HNRNPU
1031	HOXA10
1032	HOXA11
1033	HOXA4
1034	HOXA5
1035	HOXB13
1036	HOXB4
1037	HOXB7
1038	HOXB9
1039	HP
1040	HPR
1041	HRAS
1042	HRH1
1043	HRK
1044	HS1BP3
1045	HSD11B2
1046	HSD17B1
1047	HSD17B11
1048	HSD17B2
1049	HSD3B1
1050	HSD3B2
1051	HSF1
1052	HSF2
1053	HSP90AA1
1054	HSP90AA2P
1055	HSP90AB1
1056	HSP90B1
1057	HSPA1A
1058	HSPA4
1059	HSPA5
1060	HSPA8
1061	HSPA9
1062	HSPB1
1063	HSPB6
1064	HSPB8
1065	HSPD1
1066	HSPE1
1067	HSPH1
1068	HTR5A
1069	HTRA2
1070	HTT
1071	HYAL1
1072	IBSP
1073	IBTK
1074	ICAM1
1075	ICAM3
1076	ICAM4
1077	ICK
1078	ID1
1079	ID2
1080	ID3
1081	IER3
1082	IFI16
1083	IFI203
1084	IFI204
1085	IFI205A
1086	IFI35
1087	IFIT3
1088	IFNA1
1089	IFNA2
1090	IFNAR1
1091	IFNB1
1092	IFNG
1093	IFNGR1
1094	IFNGR2
1095	IGF1
1096	IGF1R
1097	IGF2
1098	IGF2R
1099	IGFBP1
1100	IGFBP3
1101	IGFBP5
1102	IGFBP6
1103	IHH
1104	IKBKB
1105	IKBKE
1106	IKBKG
1107	IKZF1
1108	IL10
1109	IL12A
1110	IL12B
1111	IL12RB2
1112	IL15RA
1113	IL16
1114	IL17C
1115	IL18
1116	IL19
1117	IL1A
1118	IL1B
1119	IL1RN
1120	IL2
1121	IL21
1122	IL23A
1123	IL27
1124	IL2RA
1125	IL2RB
1126	IL3
1127	IL4
1128	IL4R
1129	IL5
1130	IL5RA
1131	IL6
1132	IL6ST
1133	ILF3
1134	ILK
1135	INCENP
1136	INO80
1137	INPP5D
1138	INPPL1
1139	INS
1140	INSIG1
1141	INSR
1142	INTS7
1143	IQGAP1
1144	IRAK1
1145	IRAK2
1146	IRAK3
1147	IRAK4
1148	IREB2
1149	IRF1
1150	IRF2
1151	IRF3
1152	IRF4
1153	IRF5
1154	IRF7
1155	IRF8
1156	IRF9
1157	IRS1
1158	IRS2
1159	IRS4
1160	ISCU
1161	ISL1
1162	ISYNA1
1163	ITGA11
1164	ITGA4
1165	ITGA5
1166	ITGA6
1167	ITGAD
1168	ITGAM
1169	ITGAV
1170	ITGAX
1171	ITGB1
1172	ITGB2
1173	ITGB3
1174	ITGB3BP
1175	ITGB4
1176	ITGB5
1177	ITGB7
1178	ITK
1179	ITPKA
1180	ITPR1
1181	IVL
1182	JAG1
1183	JAK1
1184	JAK2
1185	JAK3
1186	JDP2
1187	JUN
1188	JUNB
1189	JUND
1190	JUP
1191	KARS
1192	KAT5
1193	KAT7
1194	KATNAL1
1195	KCNA2
1196	KCNA3
1197	KCNB1
1198	KCNC4
1199	KCND2
1200	KCNH2
1201	KCNJ1
1202	KCNJ11
1203	KCNJ13
1204	KCNJ3
1205	KCNK3
1206	KCNK9
1207	KCNMA1
1208	KCNN2
1209	KCNN4
1210	KCNQ2
1211	KDELR1
