665	CTDNEP1
666	CTDP1
667	CTDSP1
668	CTDSP2
669	CTDSPL
670	CTF1
671	CTGF
672	CTLA4
673	CTNNA1
674	CTNNB1
675	CTNNBIP1
676	CTNND1
677	CTNND2
678	CTPS1
679	CTSB
680	CTSD
681	CTSE
682	CTSG
683	CTSH
684	CTSK
685	CTSL
686	CTSS
687	CTTN
688	CUL1
689	CUL2
690	CUL3
691	CUL4A
692	CUX1
693	CX3CL1
694	CXCL1
695	CXCL10
696	CXCL12
697	CXCL5
698	CXCL8
699	CXCR1
700	CXCR2
701	CXCR3
702	CXCR4
703	CXCR5
704	CYBB
705	CYCS
706	CYLD
707	CYP11A1
708	CYP11B1
709	CYP11B2
710	CYP17A1
711	CYP19A1
712	CYP1A1
713	CYP1B1
714	CYP24A1
715	CYP27A1
716	CYP2B6
717	CYP2C19
718	CYP2C8
719	CYP2C9
720	CYP2D6
721	CYP3A4
722	CYP3A5
723	CYP7A1
724	CYP8B1
725	CYR61
726	CYTH2
727	DAAM1
728	DAB1
729	DAB2
730	DAB2IP
731	DACH1
732	DACT2
733	DAG1
734	DAP
735	DAP3
736	DAPK1
737	DAPK2
738	DAPK3
739	DAPP1
740	DAXX
741	DBF4
742	DBI
743	DBP
744	DCC
745	DCLRE1A
746	DCLRE1B
747	DCLRE1C
748	DCT
749	DCTN1
750	DCX
751	DDB1
752	DDB2
753	DDC
754	DDIT3
755	DDIT4
756	DDR1
757	DDR2
758	DDT
759	DDX17
760	DDX18
761	DDX3X
762	DDX5
763	DDX50
764	DDX58
765	DEDD
766	DEF6
767	DEFA5
768	DEFB104B
769	DEK
770	DENND4A
771	DEPDC5
772	DEPTOR
773	DES
774	DFFA
775	DFFB
776	DGKA
777	DGUOK
778	DHFR
779	DHH
780	DHX15
781	DHX58
782	DIABLO
783	DIAPH1
784	DIAPH2
785	DIP2B
786	DIRAS3
787	DISP1
788	DISP2
789	DKK1
790	DLC1
791	DLEU1
792	DLG1
793	DLG4
794	DLGAP1
795	DLGAP5
796	DLK1
797	DLK2
798	DLL1
799	DLL3
800	DLL4
801	DLX3
802	DLX5
803	DMKN
804	DNAJA3
805	DNAJB1
806	DNAJB4
807	DNAJC3
808	DNASE2
809	DNER
810	DNM1
811	DNM1L
812	DNMT1
813	DNMT3A
814	DNMT3B
815	DOCK1
816	DOCK7
817	DOK1
818	DOK4
819	DOK5
820	DOK6
821	DOK7
822	DOT1L
823	DPY30
824	DPYSL2
825	DPYSL3
826	DRAM1
827	DRD3
828	DSN1
829	DSP
830	DST
831	DTL
832	DTX1
833	DTX4
834	DUSP1
835	DUSP10
836	DUSP14
837	DUSP16
838	DUSP18
839	DUSP19
840	DUSP22
841	DUSP26
842	DUSP3
843	DUSP4
844	DUSP5
845	DUSP6
846	DUSP8
847	DUSP9
848	DVL1
849	DVL2
850	DVL3
851	DYNLL1
852	DYNLL2
853	DYRK1A
854	DYRK1B
855	DYRK2
856	DZIP3
857	E2F1
858	E2F2
859	E2F3
860	E2F4
861	E2F6
862	E2F7
863	E2F8
864	E4F1
865	EAPP
866	EARS2
867	EBAG9
868	EBI3
869	EBP
870	ECE1
871	ECM1
872	ECSIT
873	ECT2
874	EDEM2
875	EDF1
876	EDN1
877	EDN2
878	EDN3
879	EDNRA
880	EDNRB
881	EED
882	EEF1A1
883	EEF1A2
884	EEF1D
885	EEF1E1
886	EEF2K
887	EFCAB2
888	EFEMP1
889	EFNA1
890	EFNA2
891	EFNA3
892	EFNA4
893	EFNA5
894	EGF
895	EGFR
896	EGLN1
897	EGLN2
898	EGR1
899	EGR2
900	EGR3
901	EHF
902	EHMT1
903	EHMT2
904	EIF2A
905	EIF2AK2
906	EIF2AK3
907	EIF2AK4
908	EIF2B1
909	EIF2B2
910	EIF2B3
911	EIF2B4
912	EIF2B5
913	EIF2S1
914	EIF2S2
915	EIF2S3
916	EIF3C
917	EIF3F
918	EIF3I
919	EIF3J
920	EIF4A1
921	EIF4A2
922	EIF4B
923	EIF4E
924	EIF4EBP1
925	EIF4EBP2
926	EIF4EBP3
927	EIF4ENIF1
928	EIF4G1
929	EIF4G2
930	EIF4G3
931	EIF5
932	ELANE
933	ELAVL1
934	ELF1
935	ELF2
936	ELF3
937	ELF4
938	ELK1
939	ELK3
940	ELK4
941	ELP1
942	ELP3
943	EMD
944	EMX2
945	EN1
946	ENC1
947	ENDOG
948	ENG
949	ENO1
950	ENOX2
951	EP300
952	EP400
953	EPAS1
954	EPB41
955	EPGN
956	EPHA1
957	EPHA2
958	EPHA3
959	EPHA4
960	EPHA5
961	EPHA6
962	EPHA7
963	EPHA8
964	EPHB1
965	EPHB2
966	EPN1
967	EPO
968	EPOR
969	EPRS
970	EPS15
971	ERBB2
972	ERBB3
973	ERBB4
974	ERBIN
975	ERCC1
976	ERCC4
977	ERCC6
978	ERCC6L
979	ERCC8
980	EREG
981	ERF
982	ERG
983	ERN1
984	ESCO1
985	ESPL1
986	ESR1
987	ESR2
988	ESRP2
989	ESRRA
990	ETF1
991	ETS1
992	ETS2
993	ETV1
994	ETV3
995	ETV4
996	ETV5
997	ETV6
998	ETV7
999	EVI5
1000	EWSR1
1001	EXO1
1002	EXOC2
1003	EXOC7
1004	EXOSC8
1005	EXOSC9
1006	EXTL1
1007	EYA1
1008	EYA3
1009	EZH2
1010	EZR
1011	F10
1012	F11R
1013	F12
1014	F2
1015	F2R
1016	F2RL1
1017	F2RL2
1018	F2RL3
1019	F3
1020	F8
1021	F9
1022	FABP2
1023	FABP3
1024	FABP4
1025	FABP6
1026	FADD
1027	FADS2
1028	FAF1
1029	FAM102A
1030	FAM107A
1031	FAN1
1032	FANCA
1033	FANCC
1034	FANCD2
1035	FANCE
1036	FANCG
1037	FANCI
1038	FANCL
1039	FANCM
1040	FAS
1041	FASLG
1042	FASN
1043	FBN1
1044	FBP1
1045	FBXO11
1046	FBXO31
1047	FBXO4
1048	FBXO43
1049	FBXO5
1050	FBXO7
1051	FBXW11
1052	FBXW7
1053	FBXW8
1054	FCER1A
1055	FCER2
1056	FCGR1A
1057	FCGR2A
1058	FCGR2B
1059	FCGR2C
1060	FCGR3A
1061	FCGRT
1062	FDFT1
1063	FDPS
1064	FDXR
1065	FEN1
1066	FER
1067	FES
1068	FGA
1069	FGF1
1070	FGF10
1071	FGF11
1072	FGF12
1073	FGF13
1074	FGF14
1075	FGF16
1076	FGF17
1077	FGF18
1078	FGF19
1079	FGF2
1080	FGF21
1081	FGF22
1082	FGF3
1083	FGF4
1084	FGF5
1085	FGF6
1086	FGF7
1087	FGF8
1088	FGF9
1089	FGFBP1
1090	FGFR1
1091	FGFR1OP
1092	FGFR2
1093	FGFR3
1094	FGFR4
1095	FGL1
1096	FGR
1097	FHIT
1098	FHL2
1099	FHL5
1100	FHOD1
1101	FHOD3
1102	FIGF
1103	FKBP1A
1104	FKBP4
1105	FKBP5
1106	FKBP8
1107	FLI1
1108	FLII
1109	FLNA
1110	FLT1
1111	FLT3
1112	FLT3LG
1113	FLT4
1114	FMR1
1115	FN1
1116	FNTA
1117	FOS
1118	FOSB
1119	FOSL1
1120	FOSL2
1121	FOXA1
1122	FOXA2
1123	FOXC1
1124	FOXD1
1125	FOXD3
1126	FOXE1
1127	FOXG1
1128	FOXH1
